Station_ID,State,Latitude,Longitude,Connector_Count,Station_Type
ST000474,Bihar,25.213531,85.449524,4,Standard
ST000475,Bihar,25.179996,85.228026,2,Standard
ST000476,Bihar,24.988749,85.234571,2,Standard
ST000477,Bihar,25.178747,85.476243,2,Standard
ST000478,Bihar,25.029238,85.350533,8,Hub
ST000479,Bihar,25.086773,85.311986,2,Standard
ST000480,Bihar,25.170211,85.440753,2,Standard
ST000481,Bihar,25.200771,85.373064,2,Standard
ST000482,Bihar,25.098375,85.390926,2,Standard
ST000483,Bihar,25.078976,85.382143,2,Standard
ST000484,Bihar,25.084615,85.254796,2,Standard
ST000485,Bihar,25.009058,85.274518,2,Standard
ST000486,Bihar,24.99938,85.152628,2,Standard
ST000487,Bihar,25.091402,85.270369,2,Standard
ST000488,Bihar,25.147549,85.323311,2,Standard
ST000489,Bihar,25.087596,85.307315,2,Standard
ST000490,Bihar,24.976763,85.315825,2,Standard
ST000491,Bihar,25.018246,85.446183,2,Standard
ST000492,Bihar,25.107881,85.322429,2,Standard
ST000493,Bihar,25.082562,85.214931,2,Standard
ST000494,Bihar,25.063276,85.232567,2,Standard
ST000495,Bihar,25.099803,85.476879,2,Standard
ST000496,Bihar,25.138549,85.180804,4,Standard
ST000497,Bihar,25.079728,85.430005,2,Standard
ST000498,Bihar,25.084339,85.327141,2,Standard
ST000499,Bihar,25.119853,85.299515,2,Standard
ST000500,Bihar,25.180976,85.285662,2,Standard
ST000501,Bihar,25.13906,85.412602,2,Standard
ST000502,Bihar,25.198307,85.20822,2,Standard
ST000503,Bihar,25.141945,85.189576,2,Standard
ST000504,Bihar,25.035843,85.154309,2,Standard
ST000505,Bihar,25.096304,85.410985,4,Standard
ST000506,Bihar,25.131639,85.50741,8,Hub
ST000507,Bihar,25.103503,85.310385,2,Standard
ST000508,Bihar,25.045115,85.135213,4,Standard
ST000509,Bihar,25.144092,85.416053,2,Standard
ST000510,Bihar,25.101954,85.309662,6,Hub
ST000511,Bihar,25.076809,85.256846,4,Standard
ST000512,Bihar,25.268808,85.224274,8,Hub
ST000513,Bihar,25.185187,85.280562,2,Standard
ST000514,Bihar,25.205429,85.184345,4,Standard
ST000515,Bihar,25.026362,85.463502,2,Standard
ST000516,Bihar,25.212145,85.34058,2,Standard
ST000517,Bihar,25.099121,85.337023,2,Standard
ST000518,Bihar,25.219394,85.37784,4,Standard
ST000519,Bihar,25.018526,85.435549,2,Standard
ST000520,Bihar,25.153916,85.338273,2,Standard
ST000521,Bihar,24.942799,85.274261,2,Standard
ST000522,Bihar,25.043691,85.426779,2,Standard
ST000523,Bihar,25.188992,85.232214,4,Standard
ST000524,Bihar,25.096622,85.317952,4,Standard
ST000525,Bihar,25.099014,85.310001,2,Standard
ST000526,Bihar,25.170763,85.238157,2,Standard
ST000527,Bihar,25.244291,85.253421,2,Standard
ST000528,Bihar,25.166236,85.31219,2,Standard
ST000529,Bihar,25.104765,85.233182,2,Standard
ST000530,Bihar,24.971601,85.328927,2,Standard
ST000531,Bihar,25.234109,85.172778,2,Standard
ST000532,Bihar,25.105672,85.230097,2,Standard
ST000533,Bihar,24.966229,85.383062,2,Standard
ST000534,Bihar,25.097657,85.33514,2,Standard
ST000535,Bihar,25.060998,85.358576,2,Standard
ST000536,Bihar,25.082697,85.357858,2,Standard
ST000537,Bihar,25.09955,85.314034,8,Hub
ST000538,Bihar,25.1814,85.306507,2,Standard
ST000539,Bihar,24.994519,85.403422,2,Standard
ST000540,Bihar,25.133746,85.499325,2,Standard
ST000541,Bihar,25.100148,85.295682,4,Standard
ST000542,Bihar,24.94333,85.400136,4,Standard
ST000543,Bihar,25.184,85.281287,2,Standard
ST000544,Bihar,25.070822,85.291259,2,Standard
ST000545,Bihar,25.142363,85.31053,2,Standard
ST000546,Bihar,25.217708,85.26735,4,Standard
ST000547,Bihar,25.016172,85.24887,2,Standard
ST000548,Bihar,25.100378,85.348146,4,Standard
ST000549,Bihar,25.102975,85.349748,2,Standard
ST000550,Chandigarh,30.746242,76.710581,2,Standard
ST000551,Chandigarh,30.91446,76.848301,4,Standard
ST000552,Chandigarh,30.871543,76.655635,2,Standard
ST000553,Chandigarh,30.768061,76.778287,2,Standard
ST000554,Chandigarh,30.612753,76.871408,2,Standard
ST000555,Chandigarh,30.72306,76.750374,4,Standard
ST000556,Chandigarh,30.751343,76.738298,2,Standard
ST000557,Chandigarh,30.750888,76.885345,2,Standard
ST000558,Chandigarh,30.636508,76.715436,2,Standard
ST000559,Chandigarh,30.880588,76.874814,4,Standard
ST000560,Chandigarh,30.730765,76.805179,4,Standard
ST000561,Chandigarh,30.879606,76.656414,2,Standard
ST000562,Chhattisgarh,21.383559,81.742742,2,Standard
ST000563,Chhattisgarh,21.216913,81.774885,2,Standard
ST000564,Chhattisgarh,21.34849,81.908558,2,Standard
ST000565,Chhattisgarh,21.242503,81.903364,4,Standard
ST000566,Chhattisgarh,21.262214,81.768305,2,Standard
ST000567,Chhattisgarh,21.317149,81.887568,2,Standard
ST000568,Chhattisgarh,21.2725,81.852193,2,Standard
ST000569,Chhattisgarh,21.337514,81.786427,2,Standard
ST000570,Chhattisgarh,21.161099,81.880516,2,Standard
ST000571,Chhattisgarh,21.310156,81.804057,2,Standard
ST000572,Chhattisgarh,21.229252,81.764331,2,Standard
ST000573,Chhattisgarh,21.259935,82.040821,2,Standard
ST000574,Chhattisgarh,21.317364,81.740213,2,Standard
ST000575,Chhattisgarh,21.381169,81.726142,2,Standard
ST000576,Chhattisgarh,21.235403,81.704393,8,Hub
ST000577,Chhattisgarh,21.234615,81.737414,2,Standard
ST000578,Chhattisgarh,21.168064,81.764007,8,Hub
ST000579,Chhattisgarh,21.374399,82.014016,2,Standard
ST000580,Chhattisgarh,21.282753,81.861883,4,Standard
ST000581,Chhattisgarh,21.290519,81.843196,2,Standard
ST000582,Chhattisgarh,21.202909,81.994037,2,Standard
ST000583,Chhattisgarh,21.365697,82.004643,2,Standard
ST000584,Chhattisgarh,21.328783,81.777824,2,Standard
ST000585,Chhattisgarh,21.336061,81.868403,8,Hub
ST000586,Chhattisgarh,21.133082,81.734553,2,Standard
ST000587,Chhattisgarh,21.243564,81.827819,2,Standard
ST000588,Chhattisgarh,21.206776,81.785538,2,Standard
ST000589,Chhattisgarh,21.282689,81.845079,2,Standard
ST000590,Chhattisgarh,21.286195,81.758106,2,Standard
ST000591,Chhattisgarh,21.345234,81.850344,2,Standard
ST000592,Chhattisgarh,21.153352,81.728133,2,Standard
ST000593,Chhattisgarh,21.428591,81.978655,4,Standard
ST000594,Chhattisgarh,21.273538,81.853553,2,Standard
ST000595,Chhattisgarh,21.234118,82.000535,2,Standard
ST000596,Chhattisgarh,21.384863,81.913915,2,Standard
ST000597,Chhattisgarh,21.20833,81.968421,6,Hub
ST000598,Chhattisgarh,21.445858,81.91551,2,Standard
ST000599,Chhattisgarh,21.469793,81.833971,2,Standard
ST000600,Chhattisgarh,21.278643,81.840083,2,Standard
ST000601,Chhattisgarh,21.278955,81.861189,2,Standard
ST000602,Chhattisgarh,21.342798,81.875068,2,Standard
ST000603,Chhattisgarh,21.125011,81.877085,2,Standard
ST000604,Chhattisgarh,21.242408,81.784638,2,Standard
ST000605,Chhattisgarh,21.249204,82.063332,2,Standard
ST000606,Chhattisgarh,21.19796,81.906487,2,Standard
ST000607,Chhattisgarh,21.360798,82.00222,2,Standard
ST000608,Chhattisgarh,21.2634,81.824682,2,Standard
ST000609,Chhattisgarh,21.396971,81.933443,4,Standard
ST000610,Chhattisgarh,21.247842,81.820993,2,Standard
ST000611,Chhattisgarh,21.307483,81.85692,2,Standard
ST000612,Chhattisgarh,21.106778,81.943941,2,Standard
ST000613,Chhattisgarh,21.166897,81.927814,4,Standard
ST000614,Chhattisgarh,21.234823,81.899003,4,Standard
ST000615,Chhattisgarh,21.360152,81.857872,8,Hub
ST000616,Chhattisgarh,21.31488,81.837707,2,Standard
ST000617,Chhattisgarh,21.280131,81.87216,2,Standard
ST000618,Chhattisgarh,21.236004,81.806021,2,Standard
ST000619,Chhattisgarh,21.341001,81.794856,2,Standard
ST000620,Chhattisgarh,21.315067,81.858734,2,Standard
ST000621,Chhattisgarh,21.38404,81.751962,2,Standard
ST000622,Chhattisgarh,21.300846,81.698601,2,Standard
ST000623,Chhattisgarh,21.287368,81.741156,2,Standard
ST000624,Chhattisgarh,21.283116,81.870877,2,Standard
ST000625,Chhattisgarh,21.38709,81.807262,2,Standard
ST000626,Chhattisgarh,21.30646,81.773883,4,Standard
ST000627,Chhattisgarh,21.297239,81.882928,2,Standard
ST000628,Chhattisgarh,21.244802,81.786996,2,Standard
ST000629,Chhattisgarh,21.308774,81.959706,8,Hub
ST000630,Chhattisgarh,21.38575,81.911794,2,Standard
ST000631,Chhattisgarh,21.259709,82.024477,2,Standard
ST000632,Chhattisgarh,21.244992,81.950674,8,Hub
ST000633,Chhattisgarh,21.293151,81.867157,2,Standard
ST000634,Chhattisgarh,21.203791,81.926119,2,Standard
ST000635,Chhattisgarh,21.231512,81.831807,2,Standard
ST000636,Chhattisgarh,21.22041,81.704252,2,Standard
ST000637,Chhattisgarh,21.280177,81.858315,2,Standard
ST000638,Chhattisgarh,21.257871,81.868664,2,Standard
ST000639,Chhattisgarh,21.288559,82.063186,2,Standard
ST000640,Chhattisgarh,21.341087,81.943968,4,Standard
ST000641,Chhattisgarh,21.175177,81.771119,2,Standard
ST000642,Chhattisgarh,21.276881,81.865385,2,Standard
ST000643,Chhattisgarh,21.230848,81.957921,2,Standard
ST000644,Chhattisgarh,21.338407,81.902878,4,Standard
ST000645,Chhattisgarh,21.294075,81.869355,2,Standard
ST000646,Chhattisgarh,21.257532,81.882114,4,Standard
ST000647,Chhattisgarh,21.153038,81.809323,2,Standard
ST000648,Chhattisgarh,21.29121,81.828075,2,Standard
ST000649,Chhattisgarh,21.289064,81.884265,2,Standard
ST000650,Chhattisgarh,21.186216,81.759278,2,Standard
ST000651,Chhattisgarh,21.462267,81.903017,2,Standard
ST000652,Chhattisgarh,21.381238,81.900827,6,Hub
ST000653,Chhattisgarh,21.234385,81.697637,2,Standard
ST000654,Chhattisgarh,21.242825,81.709819,6,Hub
ST000655,Chhattisgarh,21.191855,82.003997,2,Standard
ST000656,Chhattisgarh,21.435465,81.952429,4,Standard
ST000657,Chhattisgarh,21.122494,81.817946,2,Standard
ST000658,Chhattisgarh,21.155718,81.904088,4,Standard
ST000659,Chhattisgarh,21.134391,81.841938,2,Standard
ST000660,Chhattisgarh,21.289217,81.872023,6,Hub
ST000661,Chhattisgarh,21.279281,81.898004,2,Standard
ST000662,Chhattisgarh,21.309069,81.834478,2,Standard
ST000663,Chhattisgarh,21.345306,81.855922,2,Standard
ST000664,Chhattisgarh,21.34404,82.00989,2,Standard
ST000665,Chhattisgarh,21.224629,81.782408,2,Standard
ST000666,Chhattisgarh,21.143475,81.817067,6,Hub
ST000667,Chhattisgarh,21.305593,82.063544,2,Standard
ST000668,Chhattisgarh,21.407137,81.845586,2,Standard
ST000669,Chhattisgarh,21.321112,81.995366,2,Standard
ST000670,Chhattisgarh,21.28421,81.868787,2,Standard
ST000671,Chhattisgarh,21.274235,81.958517,2,Standard
ST000672,Chhattisgarh,21.3771,81.759009,4,Standard
ST000673,Chhattisgarh,21.274802,81.781091,2,Standard
ST000674,Chhattisgarh,21.236629,81.92723,2,Standard
ST000675,Chhattisgarh,21.286698,81.865478,2,Standard
ST000676,Chhattisgarh,21.356339,81.78027,2,Standard
ST000677,Chhattisgarh,21.144304,81.920668,2,Standard
ST000678,Chhattisgarh,21.104628,81.880715,2,Standard
ST000679,Chhattisgarh,21.347154,81.816825,2,Standard
ST000680,Chhattisgarh,21.258825,81.982891,2,Standard
ST000681,Chhattisgarh,21.314605,81.844055,4,Standard
ST000682,Chhattisgarh,21.18825,81.777932,2,Standard
ST000683,Chhattisgarh,21.275913,81.839934,4,Standard
ST000684,Chhattisgarh,21.23996,81.688469,2,Standard
ST000685,Chhattisgarh,21.299014,81.909047,2,Standard
ST000686,Chhattisgarh,21.314312,81.85963,2,Standard
ST000687,Chhattisgarh,21.338743,81.788072,2,Standard
ST000688,Chhattisgarh,21.28173,82.040224,2,Standard
ST000689,Chhattisgarh,21.181757,81.900792,2,Standard
ST000690,Chhattisgarh,21.203549,81.957838,2,Standard
ST000691,Chhattisgarh,21.319138,81.933052,2,Standard
ST000692,Chhattisgarh,21.329376,81.856239,2,Standard
ST000693,Chhattisgarh,21.242732,81.811913,2,Standard
ST000694,Chhattisgarh,21.282546,81.840209,4,Standard
ST000695,Chhattisgarh,21.367831,81.848993,2,Standard
ST000696,Chhattisgarh,21.279987,81.880743,2,Standard
ST000697,Chhattisgarh,21.328919,81.95712,4,Standard
ST000698,Chhattisgarh,21.192524,82.007718,4,Standard
ST000699,Chhattisgarh,21.233574,81.887028,2,Standard
ST000700,Chhattisgarh,21.173937,81.771199,2,Standard
ST000701,Chhattisgarh,21.295393,81.895172,4,Standard
ST000702,Chhattisgarh,21.422088,81.899736,2,Standard
ST000703,Chhattisgarh,21.229766,81.784758,2,Standard
ST000704,Chhattisgarh,21.368575,81.732359,2,Standard
ST000705,Chhattisgarh,21.129426,81.77737,2,Standard
ST000706,Chhattisgarh,21.284831,81.887628,4,Standard
ST000707,Chhattisgarh,21.277287,81.87743,2,Standard
ST000708,Chhattisgarh,21.09496,81.829648,6,Hub
ST000709,Chhattisgarh,21.30238,81.872076,2,Standard
ST000710,Chhattisgarh,21.100286,81.921357,2,Standard
ST000711,D&D and DNH,20.139935,73.109708,2,Standard
ST000712,Delhi,28.732762,77.110162,6,Hub
ST000713,Delhi,28.896443,77.086304,2,Standard
ST000714,Delhi,28.894371,77.108408,2,Standard
ST000715,Delhi,28.592716,76.969365,2,Standard
ST000716,Delhi,28.605122,77.131431,2,Standard
ST000717,Delhi,28.571055,77.111839,2,Standard
ST000718,Delhi,28.707931,77.107111,2,Standard
ST000719,Delhi,28.653927,77.234203,4,Standard
ST000720,Delhi,28.744226,77.23107,2,Standard
ST000721,Delhi,28.722546,77.098971,2,Standard
ST000722,Delhi,28.662622,77.024039,2,Standard
ST000723,Delhi,28.72805,77.076391,2,Standard
ST000724,Delhi,28.644974,76.945651,2,Standard
ST000725,Delhi,28.832558,77.0559,4,Standard
ST000726,Delhi,28.58055,77.104693,2,Standard
ST000727,Delhi,28.781648,77.018773,4,Standard
ST000728,Delhi,28.886906,77.137833,4,Standard
ST000729,Delhi,28.653918,76.976847,2,Standard
ST000730,Delhi,28.7323,77.231224,2,Standard
ST000731,Delhi,28.601757,77.183061,2,Standard
ST000732,Delhi,28.807248,77.184176,2,Standard
ST000733,Delhi,28.713742,77.102464,2,Standard
ST000734,Delhi,28.784646,77.090868,2,Standard
ST000735,Delhi,28.811755,76.988941,2,Standard
ST000736,Delhi,28.569311,77.042133,4,Standard
ST000737,Delhi,28.762502,77.046622,2,Standard
ST000738,Delhi,28.641969,77.220682,2,Standard
ST000739,Delhi,28.7583,76.960002,2,Standard
ST000740,Delhi,28.72988,77.019285,2,Standard
ST000741,Delhi,28.71404,77.080609,2,Standard
ST000742,Delhi,28.702993,77.102182,6,Hub
ST000743,Delhi,28.670996,77.16789,4,Standard
ST000744,Delhi,28.593569,77.186939,2,Standard
ST000745,Delhi,28.635476,77.160326,2,Standard
ST000746,Delhi,28.709936,77.176922,2,Standard
ST000747,Delhi,28.706184,77.11699,2,Standard
ST000748,Delhi,28.597708,77.021623,4,Standard
ST000749,Delhi,28.636323,77.03926,6,Hub
ST000750,Delhi,28.578391,77.220868,2,Standard
ST000751,Delhi,28.608952,77.091037,2,Standard
ST000752,Delhi,28.771466,77.113448,2,Standard
ST000753,Delhi,28.645887,77.157031,2,Standard
ST000754,Delhi,28.610636,77.050986,2,Standard
ST000755,Delhi,28.584956,77.006549,2,Standard
ST000756,Delhi,28.759467,76.969977,2,Standard
ST000757,Delhi,28.707605,77.101494,2,Standard
ST000758,Delhi,28.704605,77.103926,2,Standard
ST000759,Delhi,28.596238,76.958889,2,Standard
ST000760,Delhi,28.711691,77.287751,2,Standard
ST000761,Delhi,28.877747,77.17159,2,Standard
ST000762,Delhi,28.692011,77.118788,2,Standard
ST000763,Delhi,28.652947,77.107053,6,Hub
ST000764,Delhi,28.690741,77.162489,2,Standard
ST000765,Delhi,28.739366,77.000597,6,Hub
ST000766,Delhi,28.658233,77.215622,2,Standard
ST000767,Delhi,28.692591,77.049204,2,Standard
ST000768,Delhi,28.683231,77.1151,2,Standard
ST000769,Delhi,28.76121,77.226174,2,Standard
ST000770,Delhi,28.74796,77.197937,2,Standard
ST000771,Delhi,28.69866,77.081828,2,Standard
ST000772,Delhi,28.657309,77.081439,2,Standard
ST000773,Delhi,28.798197,77.080176,2,Standard
ST000774,Delhi,28.742022,76.999195,2,Standard
ST000775,Delhi,28.826049,77.136614,2,Standard
ST000776,Delhi,28.818857,77.066329,4,Standard
ST000777,Delhi,28.778579,76.942108,4,Standard
ST000778,Delhi,28.709922,77.144507,2,Standard
ST000779,Delhi,28.641084,77.049711,2,Standard
ST000780,Delhi,28.800419,76.950433,2,Standard
ST000781,Delhi,28.675437,77.140219,6,Hub
ST000782,Delhi,28.714577,77.048547,2,Standard
ST000783,Delhi,28.741438,77.026421,4,Standard
ST000784,Delhi,28.694638,77.0859,2,Standard
ST000785,Delhi,28.639754,77.03907,8,Hub
ST000786,Delhi,28.675351,77.085103,2,Standard
ST000787,Delhi,28.689884,76.930527,2,Standard
ST000788,Delhi,28.708071,77.121226,2,Standard
ST000789,Delhi,28.831081,77.1215,6,Hub
ST000790,Delhi,28.618594,77.034354,6,Hub
ST000791,Delhi,28.712949,77.180179,2,Standard
ST000792,Delhi,28.621743,77.046926,4,Standard
ST000793,Delhi,28.731308,77.100408,2,Standard
ST000794,Delhi,28.676777,77.026392,4,Standard
ST000795,Delhi,28.574939,77.165073,4,Standard
ST000796,Delhi,28.633949,76.917075,2,Standard
ST000797,Delhi,28.718506,77.117534,2,Standard
ST000798,Delhi,28.68553,76.988323,2,Standard
ST000799,Delhi,28.701698,77.118201,2,Standard
ST000800,Delhi,28.857656,77.194172,4,Standard
ST000801,Delhi,28.727201,77.162908,2,Standard
ST000802,Delhi,28.714476,77.172737,2,Standard
ST000803,Delhi,28.798191,77.146361,2,Standard
ST000804,Delhi,28.849943,77.168475,2,Standard
ST000805,Delhi,28.715134,77.209937,2,Standard
ST000806,Delhi,28.799038,77.013436,4,Standard
ST000807,Delhi,28.640619,77.089163,2,Standard
ST000808,Delhi,28.637393,77.218598,4,Standard
ST000809,Delhi,28.836378,77.097627,2,Standard
ST000810,Delhi,28.567496,77.050603,4,Standard
ST000811,Delhi,28.692358,77.105109,2,Standard
ST000812,Delhi,28.52706,77.029432,2,Standard
ST000813,Delhi,28.766517,77.225579,2,Standard
ST000814,Delhi,28.736617,77.204613,6,Hub
ST000815,Delhi,28.778061,77.153911,2,Standard
ST000816,Delhi,28.706791,77.033038,2,Standard
ST000817,Delhi,28.623041,76.965609,4,Standard
ST000818,Delhi,28.746201,77.081769,2,Standard
ST000819,Delhi,28.679516,77.120523,2,Standard
ST000820,Delhi,28.889293,77.093747,2,Standard
ST000821,Delhi,28.540973,77.060663,2,Standard
ST000822,Delhi,28.580463,77.086124,2,Standard
ST000823,Delhi,28.832083,77.182736,2,Standard
ST000824,Delhi,28.818915,77.221298,4,Standard
ST000825,Delhi,28.732433,76.963612,2,Standard
ST000826,Delhi,28.763168,77.116156,2,Standard
ST000827,Delhi,28.698172,77.174283,2,Standard
ST000828,Delhi,28.86379,77.200555,2,Standard
ST000829,Delhi,28.646453,77.082235,2,Standard
ST000830,Delhi,28.632751,77.156435,4,Standard
ST000831,Delhi,28.620888,77.041567,6,Hub
ST000832,Delhi,28.791015,77.054285,4,Standard
ST000833,Delhi,28.874178,77.094113,2,Standard
ST000834,Delhi,28.752071,77.282331,4,Standard
ST000835,Delhi,28.825803,77.211667,4,Standard
ST000836,Delhi,28.575627,77.222201,2,Standard
ST000837,Delhi,28.812996,76.983663,2,Standard
ST000838,Delhi,28.719265,77.043481,2,Standard
ST000839,Delhi,28.774501,77.141735,2,Standard
ST000840,Delhi,28.768346,77.225751,6,Hub
ST000841,Delhi,28.593313,77.26312,2,Standard
ST000842,Delhi,28.600022,76.975116,2,Standard
ST000843,Delhi,28.82011,77.230033,2,Standard
ST000844,Delhi,28.790263,77.057057,2,Standard
ST000845,Delhi,28.583978,77.0078,2,Standard
ST000846,Delhi,28.749823,77.192012,6,Hub
ST000847,Delhi,28.680562,77.119906,2,Standard
ST000848,Delhi,28.694922,77.112582,4,Standard
ST000849,Delhi,28.730779,77.106865,2,Standard
ST000850,Delhi,28.811068,77.077256,2,Standard
ST000851,Delhi,28.788613,77.084067,2,Standard
ST000852,Delhi,28.665764,77.196188,4,Standard
ST000853,Delhi,28.684475,77.11034,2,Standard
ST000854,Delhi,28.676732,77.069065,2,Standard
ST000855,Delhi,28.609075,77.013727,2,Standard
ST000856,Delhi,28.711185,77.112518,6,Hub
ST000857,Delhi,28.721764,77.012252,2,Standard
ST000858,Delhi,28.889933,77.173608,2,Standard
ST000859,Delhi,28.834046,77.151865,2,Standard
ST000860,Delhi,28.751685,77.097603,2,Standard
ST000861,Delhi,28.719309,77.121423,4,Standard
ST000862,Delhi,28.697461,77.121587,6,Hub
ST000863,Delhi,28.699671,77.090855,2,Standard
ST000864,Delhi,28.50511,77.090706,4,Standard
ST000865,Delhi,28.752235,76.989262,2,Standard
ST000866,Delhi,28.660909,77.219566,2,Standard
ST000867,Delhi,28.62011,77.088091,4,Standard
ST000868,Delhi,28.824906,77.232302,2,Standard
ST000869,Delhi,28.667097,77.114578,2,Standard
ST000870,Delhi,28.648257,77.16367,2,Standard
ST000871,Delhi,28.772787,76.972848,2,Standard
ST000872,Delhi,28.704367,77.10031,2,Standard
ST000873,Delhi,28.620884,77.150903,2,Standard
ST000874,Delhi,28.755685,77.108751,4,Standard
ST000875,Delhi,28.705872,77.075135,2,Standard
ST000876,Delhi,28.662115,77.093029,2,Standard
ST000877,Delhi,28.7522,77.10617,6,Hub
ST000878,Delhi,28.862569,77.078292,2,Standard
ST000879,Delhi,28.798541,77.077984,2,Standard
ST000880,Delhi,28.788658,77.172216,2,Standard
ST000881,Delhi,28.542119,77.150248,2,Standard
ST000882,Delhi,28.783785,77.15894,2,Standard
ST000883,Delhi,28.742252,77.155045,2,Standard
ST000884,Delhi,28.696545,77.007597,4,Standard
ST000885,Delhi,28.648002,77.157975,8,Hub
ST000886,Delhi,28.552166,77.142074,4,Standard
ST000887,Delhi,28.852902,76.982648,2,Standard
ST000888,Delhi,28.718596,77.041107,2,Standard
ST000889,Delhi,28.67093,77.021509,4,Standard
ST000890,Delhi,28.699165,77.270602,2,Standard
ST000891,Delhi,28.879221,77.145622,4,Standard
ST000892,Delhi,28.580375,77.133046,2,Standard
ST000893,Delhi,28.607562,76.951736,2,Standard
ST000894,Delhi,28.62387,77.00955,2,Standard
ST000895,Delhi,28.798822,77.144662,2,Standard
ST000896,Delhi,28.790664,77.221911,2,Standard
ST000897,Delhi,28.568455,77.092063,2,Standard
ST000898,Delhi,28.72048,77.10689,2,Standard
